"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2023-04-14","중구","22893629","4172173","624586","247658"
"2023-04-15","중구","23648474","3253132","991341","93328"
"2023-04-16","중구","19854245","2176276","945883","56647"
"2023-04-17","중구","17854216","3214121","466270","184854"
"2023-04-18","중구","18206602","3382535","544297","194720"
"2023-04-19","중구","19767160","3861773","754173","326437"
"2023-04-20","중구","19402148","3797230","478530","209470"
"2023-04-21","중구","21916988","4240202","767206","251826"
"2023-04-22","중구","23142112","3704800","1243439","74383"
"2023-04-23","중구","18539663","2360738","625161","50718"
"2023-04-24","중구","16430333","3236292","479378","199004"
"2023-04-25","중구","19275237","3523583","488293","258048"
"2023-04-26","중구","19774831","3769947","354399","232140"
"2023-04-27","중구","21222921","4068400","500161","177812"
"2023-04-28","중구","24174012","4572473","685614","284521"
"2023-04-29","중구","22188522","3258184","1389218","59247"
"2023-04-30","중구","20401761","2896044","886485","68417"
"2023-05-01","중구","18348446","2730586","535182","85809"
"2023-05-02","중구","18636649","3416731","380794","412822"
"2023-05-03","중구","20166395","3765595","676458","317948"
"2023-05-04","중구","22361028","3930676","574953","276023"
"2023-05-05","중구","18927444","2615333","866182","107042"
"2023-05-06","중구","19544743","2829551","762900","103517"
"2023-05-07","중구","18545409","2428099","1095290","67703"
"2023-05-08","중구","18295281","3032415","507293","261932"
"2023-05-09","중구","18602783","3564181","431511","195200"
"2023-05-10","중구","20055749","3704401","482086","278478"
"2023-05-11","중구","20543048","3865310","366240","251646"
"2023-05-12","중구","22956022","4339257","646298","343456"
"2023-05-13","중구","23813196","3764603","836260","63704"
"2023-05-14","중구","20386259","2507313","1360545","58402"
"2023-05-15","중구","19432927","3280691","478932","453062"
"2023-05-16","중구","19302893","3701477","367653","284169"
"2023-05-17","중구","19887621","3705617","865987","325186"
"2023-05-18","중구","20940714","3828937","855019","210088"
"2023-05-19","중구","23351737","4538446","765321","221071"
"2023-05-20","중구","24631629","4115637","1794392","61503"
"2023-05-21","중구","20136498","2477600","1402034","49991"
"2023-05-22","중구","17127515","3313785","592292","304634"
"2023-05-23","중구","21515985","3791454","763528","223794"
"2023-05-24","중구","20157182","3803270","770230","184496"
"2023-05-25","중구","21756357","4123727","866042","226042"
"2023-05-26","중구","23741964","4430851","646882","355054"
"2023-05-27","중구","22377823","3038553","1734789","67744"
"2023-05-28","중구","18702017","2397536","1008417","60034"
"2023-05-29","중구","17311907","2511436","1009968","71251"
"2023-05-30","중구","20107514","3394202","1246659","393105"
"2023-05-31","중구","20815382","3837240","1052201","295948"
"2023-06-01","중구","21162681","3821964","679668","286303"
"2023-06-02","중구","21907742","4068560","583016","313668"
"2023-06-03","중구","23693929","3530534","1294014","83434"
"2023-06-04","중구","19710719","2574097","855589","68661"
"2023-06-05","중구","20411240","3623191","513142","290455"
"2023-06-06","중구","18848244","2881585","504602","80880"
"2023-06-07","중구","19407960","3265798","554347","477372"
"2023-06-08","중구","19818142","3546782","565024","249100"
"2023-06-09","중구","22305775","4043076","552678","211729"
